game,score,steps
134,105.0,641
135,190.0,785
136,105.0,638
137,215.0,949
138,105.0,635
139,120.0,568
140,105.0,643
141,290.0,1083
142,275.0,795
143,110.0,602
144,105.0,610
145,175.0,799
146,230.0,698
147,110.0,494
148,105.0,643
149,120.0,768
150,110.0,607
151,105.0,680
152,125.0,588
153,100.0,589
154,120.0,691
155,125.0,589
156,110.0,664
157,130.0,597
158,210.0,590
159,110.0,656
160,110.0,601
161,300.0,866
162,165.0,799
163,110.0,663
164,110.0,662
165,125.0,601
166,280.0,845
167,300.0,1220
168,125.0,591
169,220.0,792
170,105.0,635
171,110.0,658
172,180.0,605
173,105.0,662
174,125.0,590
175,125.0,701
176,105.0,630
177,110.0,658
178,120.0,661
179,125.0,598
180,420.0,1115
181,120.0,691
182,110.0,664
183,365.0,926
184,265.0,1061
185,110.0,608
186,275.0,1239
187,110.0,603
188,170.0,826
189,110.0,606
190,120.0,606
191,200.0,776
192,110.0,601
193,120.0,589
194,110.0,602
195,125.0,697
196,440.0,1073
197,105.0,634
198,110.0,509
199,105.0,635
200,135.0,576
201,150.0,600
202,110.0,606
203,110.0,661
204,290.0,894
205,110.0,607
206,245.0,676
207,110.0,664
208,110.0,663
209,110.0,665
210,110.0,628
211,110.0,594
212,290.0,994
213,105.0,641
214,390.0,935
215,295.0,757
216,545.0,1059
217,105.0,640
218,105.0,642
219,110.0,610
220,120.0,660
221,315.0,919
222,180.0,594
223,110.0,680
224,255.0,919
225,170.0,779
226,130.0,599
227,105.0,643
228,110.0,602
229,110.0,662
230,110.0,567
231,120.0,656
232,510.0,986
233,120.0,630
234,105.0,642
235,150.0,660
236,395.0,1034
237,120.0,665
238,120.0,608
239,110.0,601
240,450.0,808
241,105.0,595
242,110.0,603
243,125.0,592
244,360.0,987
245,255.0,1030
246,160.0,687
247,105.0,638
248,225.0,829
249,120.0,657
250,105.0,640
251,210.0,599
252,110.0,601
253,210.0,612
254,105.0,637
255,110.0,658
256,105.0,567
257,105.0,638
258,190.0,912
259,120.0,709
260,110.0,608
261,260.0,829
262,120.0,662
263,105.0,728
264,110.0,646
265,110.0,664
266,110.0,664
267,110.0,604
268,105.0,635
269,110.0,665
270,110.0,596
271,110.0,663
272,155.0,564
273,120.0,664
274,415.0,1247
275,105.0,636
276,225.0,907
277,150.0,574
278,120.0,665
279,100.0,587
280,110.0,683
281,425.0,956
282,135.0,987
283,105.0,594
284,105.0,634
285,215.0,858
286,110.0,601
287,110.0,604
288,125.0,591
289,140.0,774
290,110.0,598
291,125.0,589
292,160.0,1158
293,255.0,1093
294,110.0,660
295,125.0,716
296,80.0,588
297,100.0,641
298,155.0,791
299,110.0,603
300,125.0,596
301,110.0,700
302,110.0,664
303,125.0,679
304,335.0,1081
305,105.0,638
306,360.0,985
307,110.0,610
308,105.0,652
309,110.0,604
310,560.0,1193
311,110.0,604
312,110.0,605
313,100.0,589
314,150.0,573
315,110.0,609
316,110.0,604
317,105.0,638
318,150.0,1091
319,120.0,568
320,120.0,701
321,125.0,592
322,110.0,662
323,110.0,609
324,110.0,602
325,140.0,630
326,110.0,660
327,105.0,660
328,150.0,597
329,195.0,861
330,120.0,659
331,210.0,996
332,110.0,665
333,105.0,680
334,150.0,519
335,110.0,663
336,170.0,945
337,105.0,654
338,110.0,609
339,210.0,680
340,110.0,601
341,195.0,891
342,140.0,787
343,110.0,600
344,105.0,583
345,480.0,920
346,105.0,658
347,220.0,894
348,110.0,595
349,110.0,610
350,645.0,1411
351,110.0,605
352,105.0,638
353,110.0,662
354,160.0,821
355,105.0,625
356,110.0,665
357,155.0,986
358,110.0,603
359,110.0,601
360,105.0,643
361,120.0,719
362,105.0,642
363,110.0,608
364,130.0,936
365,110.0,576
366,105.0,668
367,110.0,609
368,110.0,660
369,150.0,595
370,75.0,521
371,240.0,813
372,110.0,601
373,430.0,1024
374,110.0,657
375,125.0,587
376,110.0,666
377,80.0,590
378,235.0,1026
379,150.0,571
380,110.0,657
381,105.0,643
382,100.0,595
383,265.0,1253
384,100.0,597
385,165.0,619
386,110.0,643
387,110.0,657
388,110.0,605
389,110.0,605
390,110.0,598
391,150.0,792
392,325.0,906
393,105.0,741
394,150.0,600
395,110.0,606
396,110.0,597
397,285.0,731
398,125.0,594
399,110.0,665
400,150.0,600
401,155.0,1003
402,150.0,735
403,120.0,655
404,110.0,663
405,120.0,670
406,225.0,811
407,150.0,626
408,145.0,783
409,105.0,637
410,110.0,661
411,635.0,1505
412,110.0,661
413,110.0,657
414,110.0,661
415,110.0,594
416,110.0,606
417,110.0,602
418,110.0,597
419,110.0,665
420,270.0,982
421,195.0,736
422,75.0,604
423,340.0,1063
424,125.0,590
425,125.0,602
426,180.0,596
427,125.0,590
428,120.0,671
429,110.0,593
430,110.0,662
431,80.0,511
432,220.0,1139
433,135.0,1075
434,490.0,935
435,410.0,1479
436,110.0,605
437,110.0,661
438,120.0,652
439,120.0,749
440,285.0,935
441,110.0,610
442,110.0,606
443,110.0,664
444,125.0,593
445,140.0,687
446,280.0,1258
447,155.0,801
448,110.0,677
449,110.0,606
450,110.0,666
451,115.0,802
452,120.0,694
453,420.0,952
454,110.0,598
455,105.0,636
456,110.0,602
457,250.0,693
458,105.0,605
459,345.0,902
460,225.0,942
461,130.0,730
462,110.0,603
463,125.0,593
464,110.0,601
465,110.0,666
466,110.0,659
467,120.0,797
468,110.0,603
469,110.0,609
470,105.0,566
471,105.0,902
472,110.0,608
473,120.0,724
474,110.0,666
475,110.0,607
476,125.0,596
477,110.0,658
478,155.0,560
479,125.0,590
480,140.0,886
481,110.0,596
482,110.0,662
483,110.0,660
484,110.0,604
485,375.0,992
486,110.0,602
487,155.0,680
488,200.0,1178
489,190.0,701
490,170.0,1116
491,105.0,635
492,165.0,636
493,150.0,514
494,110.0,665
495,110.0,602
496,130.0,695
497,190.0,915
498,170.0,720
499,150.0,576
500,110.0,658
501,120.0,662
502,175.0,872
503,130.0,680
504,175.0,819
505,110.0,598
506,110.0,659
507,110.0,609
508,105.0,629
509,120.0,679
510,120.0,782
511,110.0,602
512,110.0,486
513,110.0,608
514,125.0,593
515,110.0,604
516,125.0,589
517,105.0,624
518,150.0,673
519,190.0,769
520,225.0,829
521,150.0,598
522,110.0,609
523,120.0,658
524,130.0,593
525,190.0,831
526,110.0,609
527,110.0,605
528,110.0,609
529,105.0,567
530,200.0,811
531,195.0,1060
532,125.0,587
533,105.0,642
534,110.0,607
535,140.0,746
536,105.0,591
537,100.0,596
538,440.0,1034
539,110.0,661
540,210.0,598
541,105.0,520
542,110.0,595
543,105.0,641
544,110.0,655
545,260.0,1205
546,370.0,1747
547,130.0,645
548,100.0,590
549,190.0,727
550,105.0,596
551,125.0,588
552,375.0,984
553,150.0,592
554,120.0,782
555,110.0,608
556,135.0,572
557,135.0,587
558,165.0,944
559,110.0,602
560,110.0,602
561,110.0,604
562,105.0,638
563,210.0,586
564,110.0,604
565,170.0,716
566,130.0,635
567,110.0,595
568,410.0,1058
569,120.0,661
570,110.0,601
571,125.0,598
572,680.0,1196
573,150.0,575
574,110.0,660
575,110.0,601
576,160.0,604
577,105.0,574
578,275.0,1007
579,125.0,569
580,165.0,741
581,325.0,1076
582,110.0,574
583,150.0,599
584,225.0,875
585,155.0,592
586,205.0,837
587,120.0,654
588,110.0,663
589,210.0,990
590,135.0,889
591,110.0,597
592,110.0,658
593,110.0,657
594,125.0,597
595,105.0,640
596,110.0,606
597,110.0,596
598,130.0,639
599,420.0,1045
600,435.0,1307
601,110.0,607
602,125.0,595
603,110.0,590
604,110.0,595
605,140.0,761
606,110.0,658
607,140.0,669
608,100.0,594
609,110.0,660
610,180.0,649
611,390.0,1077
612,185.0,832
613,110.0,593
614,210.0,607
615,110.0,644
616,105.0,638
617,110.0,659
618,375.0,1037
619,135.0,593
620,110.0,657
621,105.0,720
622,100.0,635
623,140.0,706
624,185.0,634
625,110.0,594
626,150.0,573
627,110.0,651
628,110.0,657
629,395.0,1134
630,110.0,606
631,110.0,673
632,105.0,682
633,110.0,607
634,145.0,626
635,110.0,661
636,105.0,641
637,105.0,659
638,110.0,660
639,160.0,749
640,210.0,606
641,410.0,953
642,110.0,607
643,120.0,604
644,210.0,764
645,110.0,599
646,125.0,592
647,110.0,661
648,130.0,625
649,160.0,822
650,110.0,741
651,145.0,728
652,105.0,571
653,110.0,606
654,110.0,663
655,105.0,638
656,120.0,606
657,110.0,599
658,110.0,665
659,105.0,641
660,155.0,1138
661,125.0,590
662,110.0,647
663,110.0,657
664,105.0,634
665,110.0,606
666,105.0,639
667,200.0,979
668,110.0,602
669,190.0,755
670,110.0,664
671,140.0,884
672,110.0,634
673,160.0,769
674,110.0,603
675,175.0,831
676,190.0,1338
677,245.0,887
678,110.0,660
679,105.0,635
680,110.0,657
681,110.0,604
682,155.0,555
683,110.0,663
684,110.0,609
685,125.0,593
686,200.0,637
687,125.0,592
688,115.0,786
689,145.0,776
690,90.0,679
691,280.0,1008
692,125.0,719
693,110.0,659
694,110.0,605
695,480.0,1234
696,110.0,662
697,550.0,1088
698,135.0,814
699,100.0,642
700,165.0,1000
701,110.0,610
702,110.0,606
703,105.0,566
704,250.0,1005
705,120.0,721
706,145.0,606
707,110.0,657
708,180.0,918
709,125.0,589
710,110.0,603
711,210.0,966
712,160.0,821
713,230.0,637
714,110.0,658
715,125.0,595
716,110.0,602
717,160.0,606
718,110.0,600
719,125.0,593
720,105.0,637
721,165.0,738
722,120.0,586
723,150.0,571
724,105.0,601
725,140.0,882
726,120.0,663
727,100.0,589
728,110.0,677
729,110.0,604
730,110.0,610
731,110.0,603
732,110.0,662
733,465.0,1168
734,110.0,642
735,110.0,657
736,140.0,821
737,125.0,590
738,110.0,602
739,110.0,661
740,110.0,665
741,110.0,660
742,160.0,823
743,150.0,595
744,170.0,730
745,110.0,629
746,220.0,954
747,140.0,909
748,110.0,610
749,225.0,830
750,210.0,562
751,110.0,596
752,210.0,597
753,245.0,1055
754,110.0,597
755,110.0,663
756,110.0,603
757,125.0,595
758,105.0,643
759,110.0,657
760,110.0,603
761,110.0,728
762,110.0,679
763,125.0,595
764,145.0,611
765,170.0,717
766,220.0,934
767,210.0,919
768,190.0,815
769,120.0,745
770,100.0,641
771,260.0,746
772,105.0,682
773,110.0,594
774,110.0,657
775,150.0,595
776,145.0,874
777,100.0,592
778,110.0,663
779,110.0,606
780,190.0,727
781,110.0,607
782,210.0,787
783,210.0,604
784,110.0,661
785,155.0,626
786,50.0,571
787,100.0,642
788,110.0,602
789,140.0,731
790,110.0,657
791,210.0,879
792,150.0,577
793,135.0,627
794,160.0,769
795,110.0,666
796,200.0,835
797,110.0,657
798,210.0,622
799,115.0,631
800,110.0,609
801,110.0,601
802,125.0,592
803,120.0,606
804,160.0,772
805,105.0,636
806,110.0,644
807,100.0,639
808,110.0,611
809,150.0,596
810,110.0,596
811,120.0,571
812,105.0,641
813,125.0,591
814,110.0,639
815,120.0,632
816,110.0,657
817,425.0,1136
818,165.0,753
819,135.0,569
820,110.0,666
821,110.0,604
822,130.0,881
823,180.0,633
824,205.0,705
825,125.0,598
826,110.0,607
827,105.0,654
828,100.0,595
829,125.0,594
830,495.0,885
831,135.0,584
832,240.0,1250
833,120.0,704
834,165.0,1132
835,160.0,741
836,105.0,639
837,120.0,728
838,130.0,589
839,110.0,596
840,110.0,601
841,120.0,632
842,110.0,665
843,110.0,604
844,105.0,643
845,110.0,606
846,110.0,594
847,130.0,711
848,110.0,605
849,110.0,659
850,150.0,594
851,105.0,636
852,125.0,751
853,150.0,575
854,110.0,595
855,110.0,608
856,110.0,611
857,105.0,653
858,110.0,603
859,120.0,681
860,150.0,597
861,125.0,592
862,110.0,661
863,180.0,729
864,110.0,604
865,110.0,603
866,420.0,1446
867,110.0,661
868,135.0,766
869,150.0,598
870,115.0,693
871,125.0,737
872,105.0,642
873,110.0,602
874,110.0,663
875,110.0,601
876,845.0,1186
877,100.0,599
878,105.0,640
879,110.0,682
880,125.0,882
881,110.0,610
882,80.0,589
883,110.0,666
884,155.0,718
885,125.0,776
886,110.0,679
887,125.0,596
888,110.0,638
889,125.0,592
890,110.0,663
891,115.0,607
892,135.0,586
893,105.0,682
894,110.0,601
895,110.0,573
896,110.0,607
897,120.0,660
898,110.0,608
899,450.0,1000
900,100.0,595
901,150.0,569
902,110.0,601
903,110.0,660
904,110.0,663
905,110.0,597
906,105.0,642
907,110.0,597
908,145.0,1107
909,110.0,599
910,170.0,868
911,110.0,658
912,170.0,732
913,170.0,621
914,300.0,1333
915,110.0,714
916,135.0,899
917,150.0,686
918,105.0,641
919,110.0,602
920,110.0,488
921,110.0,600
922,215.0,913
923,120.0,577
924,100.0,597
925,105.0,655
926,180.0,774
927,145.0,784
928,110.0,605
929,110.0,607
930,110.0,610
931,120.0,713
932,105.0,659
933,105.0,642
934,105.0,595
935,105.0,596
936,100.0,637
937,110.0,598
938,105.0,636
939,120.0,858
940,265.0,906
941,100.0,591
942,175.0,822
943,175.0,881
944,180.0,574
945,105.0,636
946,145.0,732
947,110.0,610
948,110.0,597
949,120.0,656
950,105.0,636
951,110.0,660
952,125.0,596
953,120.0,661
954,210.0,608
955,160.0,590
956,160.0,608
957,120.0,573
958,110.0,607
959,195.0,810
960,105.0,636
961,215.0,932
962,125.0,597
963,110.0,610
964,110.0,664
965,120.0,689
966,175.0,680
967,110.0,664
968,220.0,1219
969,220.0,915
970,185.0,1134
971,160.0,894
972,160.0,846
973,190.0,1075
974,110.0,662
975,105.0,629
976,120.0,593
977,125.0,589
978,105.0,637
979,110.0,666
980,105.0,639
981,100.0,567
982,110.0,657
983,110.0,605
984,120.0,607
985,350.0,1136
986,145.0,845
987,190.0,908
988,185.0,903
989,110.0,606
990,180.0,589
991,105.0,624
992,220.0,748
993,110.0,662
994,110.0,665
995,120.0,587
996,110.0,661
997,110.0,719
998,110.0,610
999,160.0,1282
1000,195.0,595
